PhraseId,Sentiment
185865,4
185866,4
185867,4
185868,4
185869,2
185870,2
185871,2
185872,2
185873,0
185874,2
185875,2
185876,2
185877,2
185878,2
185879,0
185880,2
185881,2
185882,2
185883,3
185884,2
185885,2
185886,2
185887,2
185888,0
185889,0
185890,2
185891,2
185892,2
185893,2
185894,0
185895,1
185896,2
185897,1
185898,1
185899,0
185900,1
185901,3
185902,3
185903,3
185904,2
185905,2
185906,0
185907,2
185908,2
185909,2
185910,2
185911,2
185912,2
185913,2
185914,2
185915,2
185916,2
185917,2
185918,2
185919,2
185920,2
185921,3
185922,2
185923,2
185924,2
185925,0
185926,2
185927,2
185928,2
185929,2
185930,2
185931,2
185932,2
185933,2
185934,2
185935,2
185936,2
185937,0
185938,0
185939,2
185940,2
185941,2
185942,2
185943,2
185944,2
185945,1
185946,0
185947,1
185948,2
185949,0
185950,2
185951,0
185952,1
185953,1
185954,1
185955,2
185956,2
185957,2
185958,0
185959,0
185960,1
185961,0
185962,1
185963,1
185964,1
185965,1
185966,1
185967,2
185968,0
185969,2
185970,2
185971,2
185972,2
185973,1
185974,4
185975,2
185976,2
185977,2
185978,4
185979,1
185980,1
185981,0
185982,2
185983,2
185984,3
185985,3
185986,0
185987,2
185988,0
185989,2
185990,2
185991,2
185992,2
185993,2
185994,2
185995,2
185996,2
185997,2
185998,2
185999,2
186000,0
186001,2
186002,2
186003,3
186004,0
186005,2
186006,2
186007,0
186008,2
186009,2
186010,2
186011,1
186012,2
186013,2
186014,1
186015,1
186016,1
186017,1
186018,1
186019,1
186020,2
186021,2
186022,3
186023,3
186024,3
186025,3
186026,2
186027,2
186028,2
186029,2
186030,2
186031,0
186032,2
186033,2
186034,3
186035,0
186036,1
186037,3
186038,3
186039,2
186040,2
186041,0
186042,2
186043,2
186044,0
186045,2
186046,0
186047,0
186048,3
186049,2
186050,2
186051,0
186052,0
186053,3
186054,3
186055,3
186056,3
186057,3
186058,2
186059,2
186060,3
186061,0
186062,0
186063,0
186064,2
186065,2
186066,3
186067,2
186068,0
186069,2
186070,2
186071,0
186072,2
186073,2
186074,2
186075,0
186076,2
186077,2
186078,3
186079,3
186080,3
186081,2
186082,2
186083,0
186084,2
186085,2
186086,2
186087,2
186088,2
186089,2
186090,2
186091,2
186092,2
186093,1
186094,2
186095,2
186096,1
186097,2
186098,2
186099,2
186100,3
186101,3
186102,2
186103,2
186104,2
186105,0
186106,2
186107,2
186108,3
186109,2
186110,2
186111,3
186112,3
186113,0
186114,0
186115,0
186116,3
186117,2
186118,2
186119,2
186120,2
186121,0
186122,2
186123,2
186124,1
186125,1
186126,0
186127,0
186128,3
186129,3
186130,3
186131,0
186132,0
186133,0
186134,0
186135,2
186136,2
186137,2
186138,2
186139,2
186140,2
186141,4
186142,2
186143,2
186144,2
186145,2
186146,4
186147,2
186148,4
186149,2
186150,4
186151,4
186152,2
186153,2
186154,2
186155,2
186156,2
186157,2
186158,2
186159,2
186160,2
186161,2
186162,2
186163,0
186164,2
186165,2
186166,2
186167,0
186168,2
186169,2
186170,0
186171,2
186172,2
186173,2
186174,1
186175,2
186176,4
186177,4
186178,4
186179,2
186180,2
186181,2
186182,0
186183,0
186184,2
186185,0
186186,0
186187,2
186188,2
186189,2
186190,2
186191,2
186192,2
186193,2
186194,2
186195,2
186196,2
186197,0
186198,2
186199,2
186200,2
186201,0
186202,2
186203,4
186204,0
186205,4
186206,4
186207,2
186208,2
186209,2
186210,2
186211,3
186212,2
186213,2
186214,2
186215,0
186216,0
186217,2
186218,2
186219,2
186220,2
186221,2
186222,2
186223,3
186224,2
186225,2
186226,0
186227,2
186228,2
186229,2
186230,2
186231,2
186232,2
186233,3
186234,1
186235,1
186236,1
186237,1
186238,0
186239,2
186240,2
186241,0
186242,2
186243,2
186244,2
186245,2
186246,2
186247,2
186248,2
186249,2
186250,2
186251,3
186252,0
186253,0
186254,2
186255,2
186256,2
186257,2
186258,2
186259,2
186260,2
186261,2
186262,2
186263,2
186264,2
186265,2
186266,2
186267,2
186268,3
186269,2
186270,2
186271,2
186272,2
186273,2
186274,2
186275,2
186276,2
186277,3
186278,3
186279,2
186280,2
186281,3
186282,0
186283,3
186284,3
186285,2
186286,2
186287,3
186288,3
186289,0
186290,2
186291,2
186292,2
186293,2
186294,2
186295,2
186296,2
186297,2
186298,0
186299,0
186300,2
186301,2
186302,2
186303,2
186304,2
186305,2
186306,2
186307,2
186308,2
186309,2
186310,2
186311,2
186312,2
186313,2
186314,2
186315,2
186316,2
186317,0
186318,2
186319,2
186320,0
186321,2
186322,2
186323,2
186324,2
186325,2
186326,0
186327,2
186328,2
186329,2
186330,2
186331,2
186332,2
186333,3
186334,2
186335,3
186336,3
186337,3
186338,0
186339,3
186340,3
186341,2
186342,2
186343,3
186344,2
186345,2
186346,2
186347,4
186348,2
186349,0
186350,2
186351,2
186352,0
186353,2
186354,0
186355,2
186356,2
186357,2
186358,1
186359,0
186360,1
186361,3
186362,1
186363,1
186364,1
186365,1
186366,0
186367,1
186368,2
186369,0
186370,2
186371,2
186372,0
186373,3
186374,1
186375,1
186376,2
186377,2
186378,2
186379,2
186380,1
186381,0
186382,1
186383,2
186384,1
186385,2
186386,1
186387,1
186388,2
186389,2
186390,2
186391,2
186392,2
186393,2
186394,4
186395,4
186396,2
186397,0
186398,2
186399,2
186400,2
186401,3
186402,3
186403,3
186404,3
186405,3
186406,0
186407,2
186408,2
186409,2
186410,2
186411,2
186412,2
186413,0
186414,2
186415,2
186416,2
186417,0
186418,2
186419,1
186420,1
186421,1
186422,1
186423,2
186424,2
186425,0
186426,2
186427,2
186428,2
186429,2
186430,2
186431,2
186432,2
186433,2
186434,2
186435,2
186436,2
186437,2
186438,1
186439,1
186440,1
186441,2
186442,2
186443,4
186444,2
186445,2
186446,2
186447,2
186448,2
186449,2
186450,0
186451,2
186452,2
186453,3
186454,3
186455,1
186456,1
186457,0
186458,3
186459,1
186460,2
186461,3
186462,2
186463,2
186464,2
186465,2
186466,2
186467,2
186468,2
186469,0
186470,2
186471,2
186472,3
186473,3
186474,2
186475,2
186476,3
186477,3
186478,3
186479,3
186480,3
186481,3
186482,3
186483,3
186484,2
186485,2
186486,2
186487,3
186488,3
186489,4
186490,4
186491,3
186492,3
186493,3
186494,2
186495,2
186496,2
186497,2
186498,2
186499,2
186500,2
186501,2
186502,2
186503,2
186504,2
186505,2
186506,4
186507,2
186508,2
186509,2
186510,2
186511,2
186512,2
186513,2
186514,2
186515,3
186516,0
186517,0
186518,2
186519,2
186520,0
186521,2
186522,2
186523,2
186524,2
186525,2
186526,4
186527,2
186528,2
186529,2
186530,2
186531,2
186532,2
186533,2
186534,2
186535,2
186536,0
186537,2
186538,2
186539,2
186540,0
186541,2
186542,2
186543,0
186544,3
186545,3
186546,0
186547,1
186548,1
186549,2
186550,0
186551,2
186552,2
186553,0
186554,2
186555,0
186556,2
186557,2
186558,2
186559,2
186560,2
186561,0
186562,2
186563,2
186564,2
186565,2
186566,2
186567,2
186568,2
186569,2
186570,0
186571,2
186572,2
186573,2
186574,2
186575,0
186576,2
186577,2
186578,4
186579,2
186580,2
186581,0
186582,0
186583,0
186584,4
186585,4
186586,0
186587,4
186588,4
186589,4
186590,2
186591,2
186592,2
186593,2
186594,2
186595,2
186596,2
186597,2
186598,2
186599,2
186600,0
186601,2
186602,2
186603,2
186604,2
186605,2
186606,2
186607,0
186608,2
186609,2
186610,2
186611,2
186612,2
186613,2
186614,2
186615,2
186616,2
186617,0
186618,2
186619,2
186620,2
186621,2
186622,2
186623,0
186624,2
186625,2
186626,2
186627,2
186628,2
186629,0
186630,2
186631,2
186632,1
186633,2
186634,4
186635,3
186636,4
186637,4
186638,4
186639,4
186640,4
186641,4
186642,4
186643,2
186644,4
186645,2
186646,2
186647,2
186648,0
186649,1
186650,2
186651,2
186652,2
186653,2
186654,2
186655,2
186656,2
186657,0
186658,2
186659,2
186660,2
186661,2
186662,2
186663,0
186664,2
186665,2
186666,2
186667,2
186668,2
186669,2
186670,2
186671,2
186672,2
186673,2
186674,2
186675,4
186676,4
186677,2
186678,2
186679,2
186680,0
186681,2
186682,2
186683,2
186684,2
186685,0
186686,2
186687,2
186688,2
186689,2
186690,2
186691,2
186692,2
186693,2
186694,2
186695,0
186696,2
186697,0
186698,2
186699,2
186700,2
186701,2
186702,2
186703,2
186704,2
186705,2
186706,2
186707,0
186708,2
186709,0
186710,2
186711,2
186712,2
186713,3
186714,2
186715,2
186716,2
186717,0
186718,1
186719,2
186720,2
186721,2
186722,2
186723,2
186724,1
186725,1
186726,2
186727,1
186728,1
186729,0
186730,1
186731,0
186732,0
186733,0
186734,0
186735,0
186736,0
186737,0
186738,2
186739,2
186740,2
186741,2
186742,2
186743,1
186744,2
186745,2
186746,2
186747,2
186748,2
186749,2
186750,2
186751,2
186752,2
186753,2
186754,2
186755,2
186756,2
186757,2
186758,2
186759,2
186760,3
186761,2
186762,2
186763,3
186764,3
186765,3
186766,3
186767,3
186768,0
186769,0
186770,0
186771,0
186772,2
186773,2
186774,3
186775,0
186776,0
186777,0
186778,2
186779,2
186780,2
186781,0
186782,1
186783,1
186784,2
186785,2
186786,4
186787,2
186788,2
186789,0
186790,2
186791,1
186792,1
186793,1
186794,3
186795,3
186796,3
186797,3
186798,0
186799,3
186800,3
186801,3
186802,3
186803,3
186804,3
186805,3
186806,3
186807,3
186808,3
186809,3
186810,3
186811,3
186812,2
186813,1
186814,1
186815,0
186816,3
186817,3
186818,3
186819,3
186820,3
186821,3
186822,3
186823,3
186824,3
186825,3
186826,3
186827,3
186828,4
186829,2
186830,3
186831,3
186832,0
186833,0
186834,0
186835,3
186836,3
186837,3
186838,3
186839,2
186840,2
186841,3
186842,3
186843,3
186844,3
186845,2
186846,3
186847,2
186848,3
186849,0
186850,2
186851,2
186852,2
186853,2
186854,4
186855,0
186856,0
186857,2
186858,2
186859,0
186860,4
186861,2
186862,2
186863,4
186864,4
186865,2
186866,2
186867,0
186868,4
186869,4
186870,3
186871,3
186872,2
186873,0
186874,0
186875,2
186876,2
186877,2
186878,2
186879,2
186880,2
186881,2
186882,2
186883,2
186884,2
186885,3
186886,2
186887,2
186888,2
186889,4
186890,2
186891,2
186892,0
186893,2
186894,0
186895,2
186896,2
186897,1
186898,4
186899,3
186900,2
186901,4
186902,3
186903,3
186904,3
186905,2
186906,4
186907,2
186908,0
186909,2
186910,2
186911,2
186912,2
186913,2
186914,4
186915,3
186916,2
186917,4
186918,2
186919,2
186920,2
186921,2
186922,2
186923,2
186924,0
186925,2
186926,3
186927,1
186928,1
186929,3
186930,2
186931,3
186932,3
186933,3
186934,0
186935,0
186936,0
186937,2
186938,2
186939,2
186940,2
186941,2
186942,3
186943,3
186944,2
186945,2
186946,2
186947,2
186948,2
186949,2
186950,0
186951,2
186952,2
186953,2
186954,2
186955,2
186956,0
186957,0
186958,0
186959,2
186960,2
186961,2
186962,2
186963,2
186964,0
186965,2
186966,2
186967,2
186968,2
186969,2
186970,0
186971,2
186972,3
186973,0
186974,0
186975,0
186976,2
186977,0
186978,2
186979,2
186980,2
186981,2
186982,2
186983,2
186984,2
186985,2
186986,2
186987,2
186988,2
186989,2
186990,3
186991,2
186992,2
186993,2
186994,2
186995,2
186996,2
186997,2
186998,2
186999,0
187000,2
187001,2
187002,2
187003,2
187004,1
187005,2
187006,2
187007,1
187008,1
187009,1
187010,1
187011,1
187012,1
187013,2
187014,2
187015,3
187016,3
187017,3
187018,3
187019,2
187020,2
187021,2
187022,0
187023,2
187024,2
187025,2
187026,1
187027,1
187028,1
187029,1
187030,3
187031,0
187032,0
187033,2
187034,2
187035,2
187036,2
187037,2
187038,2
187039,2
187040,2
187041,0
187042,0
187043,0
187044,2
187045,2
187046,2
187047,2
187048,2
187049,2
187050,2
187051,2
187052,3
187053,2
187054,2
187055,2
187056,2
187057,2
187058,2
187059,1
187060,2
187061,2
187062,1
187063,2
187064,2
187065,2
187066,2
187067,0
187068,2
187069,2
187070,2
187071,0
187072,2
187073,2
187074,2
187075,0
187076,3
187077,3
187078,3
187079,2
187080,2
187081,0
187082,0
187083,0
187084,0
187085,3
187086,2
187087,2
187088,3
187089,3
187090,2
187091,3
187092,2
187093,2
187094,2
187095,2
187096,0
187097,0
187098,2
187099,2
187100,2
187101,2
187102,2
187103,2
187104,2
187105,3
187106,3
187107,2
187108,0
187109,2
187110,2
187111,0
187112,4
187113,2
187114,2
187115,2
187116,2
187117,2
187118,2
187119,2
187120,2
187121,2
187122,2
187123,2
187124,2
187125,2
187126,2
187127,0
187128,2
187129,2
187130,2
187131,0
187132,2
187133,2
187134,2
187135,2
187136,2
187137,2
187138,0
187139,2
187140,2
187141,2
187142,2
187143,4
187144,1
187145,3
187146,0
187147,3
187148,0
187149,0
187150,1
187151,3
187152,3
187153,1
187154,0
187155,1
187156,0
187157,0
187158,0
187159,2
187160,2
187161,0
187162,2
187163,3
187164,3
187165,2
187166,3
187167,3
187168,2
187169,2
187170,2
187171,2
187172,2
187173,2
187174,0
187175,2
187176,2
187177,2
187178,2
187179,0
187180,2
187181,2
187182,2
187183,2
187184,2
187185,2
187186,1
187187,1
187188,2
187189,2
187190,2
187191,0
187192,2
187193,2
187194,2
187195,2
187196,2
187197,2
187198,2
187199,2
187200,0
187201,0
187202,2
187203,4
187204,4
187205,2
187206,4
187207,4
187208,4
187209,4
187210,3
187211,1
187212,2
187213,2
187214,2
187215,3
187216,3
187217,2
187218,0
187219,0
187220,0
187221,3
187222,3
187223,3
187224,3
187225,3
187226,3
187227,3
187228,0
187229,4
187230,4
187231,3
187232,3
187233,3
187234,3
187235,4
187236,2
187237,0
187238,3
187239,3
187240,2
187241,2
187242,4
187243,4
187244,4
187245,3
187246,3
187247,3
187248,0
187249,1
187250,3
187251,3
187252,2
187253,2
187254,1
187255,2
187256,3
187257,2
187258,0
187259,2
187260,2
187261,2
187262,2
187263,4
187264,0
187265,4
187266,2
187267,2
187268,0
187269,2
187270,2
187271,0
187272,2
187273,2
187274,2
187275,2
187276,2
187277,1
187278,1
187279,1
187280,2
187281,2
187282,0
187283,2
187284,2
187285,1
187286,1
187287,0
187288,2
187289,2
187290,2
187291,2
187292,2
187293,0
187294,0
187295,0
187296,2
187297,2
187298,2
187299,2
187300,2
187301,2
187302,0
187303,0
187304,0
187305,2
187306,0
187307,2
187308,2
187309,0
187310,2
187311,2
187312,2
187313,2
187314,2
187315,2
187316,2
187317,2
187318,2
187319,2
187320,0
187321,2
187322,2
187323,2
187324,2
187325,1
187326,2
187327,0
187328,0
187329,0
187330,2
187331,2
187332,0
187333,0
187334,1
187335,1
187336,1
187337,1
187338,2
187339,1
187340,4
187341,4
187342,4
187343,4
187344,2
187345,2
187346,2
187347,1
187348,1
187349,0
187350,0
187351,2
187352,2
187353,0
187354,4
187355,4
187356,2
187357,2
187358,3
187359,0
187360,0
187361,0
187362,4
187363,4
187364,2
187365,2
187366,2
187367,2
187368,2
187369,2
187370,2
187371,2
187372,2
187373,2
187374,0
187375,0
187376,4
187377,4
187378,4
187379,1
187380,1
187381,2
187382,2
187383,1
187384,3
187385,4
187386,4
187387,2
187388,4
187389,2
187390,2
187391,0
187392,2
187393,2
187394,2
187395,2
187396,2
187397,2
187398,0
187399,0
187400,1
187401,1
187402,1
187403,1
187404,1
187405,2
187406,2
187407,2
187408,0
187409,2
187410,0
187411,2
187412,2
187413,2
187414,2
187415,2
187416,2
187417,0
187418,2
187419,1
187420,4
187421,4
187422,2
187423,2
187424,2
187425,2
187426,3
187427,2
187428,2
187429,2
187430,2
187431,2
187432,2
187433,4
187434,4
187435,2
187436,2
187437,0
187438,4
187439,1
187440,4
187441,2
187442,4
187443,2
187444,0
187445,0
187446,0
187447,1
187448,1
187449,1
187450,1
187451,1
187452,1
187453,1
187454,1
187455,1
187456,2
187457,1
187458,3
187459,3
187460,1
187461,3
187462,3
187463,3
187464,1
187465,2
187466,1
187467,2
187468,2
187469,0
187470,0
187471,2
187472,2
187473,2
187474,0
187475,2
187476,1
187477,2
187478,2
187479,2
187480,2
187481,3
187482,3
187483,2
187484,2
187485,2
187486,1
187487,2
187488,2
187489,2
187490,0
187491,2
187492,2
187493,2
187494,2
187495,2
187496,2
187497,2
187498,2
187499,2
187500,2
187501,2
187502,2
187503,0
187504,0
187505,2
187506,2
187507,2
187508,3
187509,3
187510,3
187511,2
187512,2
187513,0
187514,2
187515,2
187516,0
187517,2
187518,2
187519,2
187520,2
187521,2
187522,2
187523,2
187524,2
187525,0
187526,2
187527,2
187528,2
187529,2
187530,2
187531,2
187532,3
187533,2
187534,1
187535,1
187536,2
187537,0
187538,2
187539,2
187540,4
187541,4
187542,4
187543,2
187544,0
187545,4
187546,2
187547,0
187548,0
187549,2
187550,2
187551,2
187552,2
187553,2
187554,2
187555,0
187556,2
187557,0
187558,2
187559,2
187560,2
187561,2
187562,2
187563,2
187564,2
187565,3
187566,3
187567,2
187568,3
187569,2
187570,3
187571,0
187572,3
187573,3
187574,0
187575,3
187576,2
187577,2
187578,3
187579,3
187580,3
187581,3
187582,2
187583,2
187584,2
187585,2
187586,2
187587,2
187588,2
187589,2
187590,2
187591,2
187592,2
187593,0
187594,2
187595,2
187596,2
187597,0
187598,2
187599,2
187600,2
187601,2
187602,1
187603,1
187604,1
187605,2
187606,2
187607,1
187608,1
187609,1
187610,1
187611,1
187612,0
187613,2
187614,2
187615,2
187616,2
187617,0
187618,2
187619,2
187620,2
187621,2
187622,2
187623,2
187624,2
187625,2
187626,2
187627,2
187628,2
187629,2
187630,0
187631,2
187632,2
187633,2
187634,2
187635,2
187636,2
187637,2
187638,4
187639,4
187640,2
187641,2
187642,2
187643,2
187644,3
187645,2
187646,2
187647,2
187648,2
187649,2
187650,0
187651,2
187652,2
187653,2
187654,3
187655,4
187656,4
187657,4
187658,3
187659,3
187660,3
187661,1
187662,3
187663,0
187664,0
187665,4
187666,4
187667,2
187668,2
187669,4
187670,0
187671,3
187672,1
187673,1
187674,0
187675,2
187676,0
187677,0
187678,0
187679,0
187680,0
187681,0
187682,2
187683,2
187684,2
187685,2
187686,2
187687,2
187688,2
187689,2
187690,2
187691,0
187692,2
187693,0
187694,2
187695,2
187696,0
187697,2
187698,2
187699,2
187700,2
187701,0
187702,2
187703,2
187704,2
187705,2
187706,2
187707,2
187708,2
187709,2
187710,2
187711,0
187712,2
187713,2
187714,2
187715,2
187716,0
187717,2
187718,1
187719,1
187720,2
187721,2
187722,2
187723,0
187724,0
187725,0
187726,2
187727,4
187728,1
187729,1
187730,3
187731,2
187732,0
187733,4
187734,4
187735,4
187736,0
187737,4
187738,3
187739,3
187740,4
187741,4
187742,4
187743,4
187744,3
187745,0
187746,4
187747,4
187748,4
187749,3
187750,0
187751,1
187752,2
187753,0
187754,2
187755,2
187756,2
187757,2
187758,4
187759,4
187760,4
187761,4
187762,3
187763,3
187764,0
187765,2
187766,2
187767,2
187768,3
187769,2
187770,2
187771,3
187772,3
187773,2
187774,0
187775,2
187776,2
187777,3
187778,3
187779,2
187780,2
187781,2
187782,2
187783,2
187784,2
187785,2
187786,4
187787,4
187788,4
187789,2
187790,4
187791,3
187792,3
187793,4
187794,4
187795,2
187796,2
187797,4
187798,0
187799,4
187800,2
187801,0
187802,4
187803,4
187804,3
187805,3
187806,0
187807,0
187808,0
187809,0
187810,3
187811,3
187812,3
187813,3
187814,0
187815,2
187816,2
187817,2
187818,0
187819,2
187820,2
187821,2
187822,2
187823,2
187824,0
187825,2
187826,2
187827,2
187828,2
187829,2
187830,0
187831,0
187832,0
187833,2
187834,2
187835,2
187836,2
187837,2
187838,2
187839,2
187840,2
187841,2
187842,2
187843,2
187844,2
187845,2
187846,2
187847,2
187848,2
187849,2
187850,2
187851,2
187852,2
187853,0
187854,2
187855,2
187856,2
187857,2
187858,2
187859,2
187860,2
187861,2
187862,0
187863,2
187864,2
187865,3
187866,2
187867,2
187868,2
187869,2
187870,2
187871,2
187872,4
187873,4
187874,2
187875,2
187876,2
187877,2
187878,2
187879,0
187880,0
187881,2
187882,2
187883,2
187884,2
187885,2
187886,3
187887,2
187888,2
187889,2
187890,2
187891,2
187892,2
187893,2
187894,2
187895,2
187896,2
187897,2
187898,3
187899,3
187900,0
187901,2
187902,1
187903,1
187904,1
187905,2
187906,0
187907,0
187908,2
187909,0
187910,1
187911,2
187912,0
187913,2
187914,2
187915,1
187916,1
187917,1
187918,3
187919,2
187920,2
187921,2
187922,2
187923,2
187924,0
187925,3
187926,3
187927,2
187928,2
187929,2
187930,2
187931,2
187932,2
187933,2
187934,4
187935,4
187936,3
187937,2
187938,0
187939,2
187940,2
187941,0
187942,2
187943,2
187944,2
187945,2
187946,2
187947,3
187948,0
187949,4
187950,2
187951,2
187952,2
187953,2
187954,2
187955,2
187956,2
187957,2
187958,0
187959,0
187960,0
187961,2
187962,2
187963,3
187964,2
187965,2
187966,2
187967,0
187968,0
187969,2
187970,2
187971,2
187972,2
187973,0
187974,0
187975,2
187976,0
187977,2
187978,0
187979,0
187980,3
187981,3
187982,3
187983,3
187984,4
187985,4
187986,4
187987,2
187988,3
187989,3
187990,3
187991,2
187992,0
187993,2
187994,3
187995,0
187996,0
187997,3
187998,3
187999,3
188000,0
188001,3
188002,2
188003,2
188004,0
188005,2
188006,3
188007,0
188008,0
188009,0
188010,2
188011,2
188012,2
188013,2
188014,0
188015,0
188016,2
188017,2
188018,2
188019,2
188020,0
188021,2
188022,2
188023,1
188024,1
188025,2
188026,2
188027,2
188028,2
188029,1
188030,1
188031,2
188032,2
188033,2
188034,2
188035,2
188036,2
188037,2
188038,0
188039,2
188040,0
188041,2
188042,2
188043,2
188044,2
188045,2
188046,2
188047,2
188048,2
188049,2
188050,2
188051,2
188052,0
188053,2
188054,2
188055,0
188056,0
188057,2
188058,2
188059,3
188060,3
188061,2
188062,2
188063,2
188064,2
188065,2
188066,2
188067,0
188068,0
188069,3
188070,3
188071,3
188072,3
188073,2
188074,2
188075,1
188076,3
188077,3
188078,3
188079,2
188080,2
188081,2
188082,2
188083,1
188084,2
188085,0
188086,2
188087,0
188088,0
188089,0
188090,2
188091,2
188092,2
188093,2
188094,2
188095,2
188096,2
188097,2
188098,2
188099,2
188100,3
188101,3
188102,0
188103,3
188104,1
188105,2
188106,2
188107,2
188108,2
188109,2
188110,3
188111,3
188112,3
188113,3
188114,3
188115,3
188116,2
188117,3
188118,3
188119,3
188120,2
188121,3
188122,2
188123,2
188124,2
188125,2
188126,3
188127,3
188128,3
188129,3
188130,3
188131,3
188132,0
188133,2
188134,3
188135,3
188136,2
188137,0
188138,2
188139,0
188140,2
188141,2
188142,2
188143,2
188144,2
188145,2
188146,1
188147,2
188148,0
188149,2
188150,2
188151,2
188152,2
188153,3
188154,3
188155,3
188156,2
188157,2
188158,2
188159,2
188160,2
188161,3
188162,3
188163,3
188164,2
188165,2
188166,2
188167,3
188168,3
188169,2
188170,2
188171,2
188172,2
188173,3
188174,3
188175,3
188176,1
188177,0
188178,3
188179,3
188180,4
188181,3
188182,2
188183,0
188184,0
188185,2
188186,2
188187,0
188188,2
188189,0
188190,1
188191,2
188192,2
188193,2
188194,2
188195,2
188196,2
188197,2
188198,2
188199,2
188200,2
188201,2
188202,0
188203,2
188204,0
188205,2
188206,1
188207,1
188208,1
188209,2
188210,2
188211,2
188212,2
188213,0
188214,0
188215,0
188216,0
188217,0
188218,2
188219,2
188220,2
188221,2
188222,2
188223,2
188224,2
188225,2
188226,2
188227,2
188228,0
188229,2
188230,2
188231,2
188232,2
188233,0
188234,2
188235,2
188236,2
188237,2
188238,2
188239,2
188240,2
188241,2
188242,0
188243,2
188244,0
188245,2
188246,2
188247,2
188248,0
188249,0
188250,0
188251,3
188252,3
188253,0
188254,2
188255,2
188256,2
188257,2
188258,0
188259,2
188260,0
188261,2
188262,2
188263,2
188264,2
188265,0
188266,2
188267,2
188268,2
188269,2
188270,2
188271,2
188272,2
188273,0
188274,2
188275,2
188276,2
188277,2
188278,2
188279,2
188280,2
188281,2
188282,2
188283,2
188284,2
188285,0
188286,2
188287,2
188288,2
188289,2
188290,2
188291,3
188292,2
188293,0
188294,2
188295,2
188296,2
188297,2
188298,2
188299,2
188300,2
188301,2
188302,2
188303,2
188304,2
188305,0
188306,0
188307,1
188308,1
188309,2
188310,2
188311,2
188312,0
188313,2
188314,2
188315,3
188316,0
188317,2
188318,2
188319,2
188320,2
188321,0
188322,2
188323,2
188324,2
188325,2
188326,0
188327,2
188328,2
188329,2
188330,2
188331,1
188332,1
188333,1
188334,1
188335,0
188336,0
188337,2
188338,2
188339,2
188340,2
188341,2
188342,2
188343,2
188344,2
188345,2
188346,2
188347,2
188348,2
188349,2
188350,2
188351,2
188352,2
188353,2
188354,2
188355,2
188356,2
188357,2
188358,2
188359,2
188360,2
188361,2
188362,2
188363,2
188364,0
188365,2
188366,2
188367,2
188368,2
188369,2
188370,2
188371,2
188372,0
188373,2
188374,2
188375,2
188376,2
188377,2
188378,2
188379,2
188380,0
188381,2
188382,2
188383,2
188384,2
188385,2
188386,0
188387,2
188388,2
188389,3
188390,2
188391,3
188392,0
188393,2
188394,1
188395,3
188396,3
188397,0
188398,3
188399,3
188400,2
188401,2
188402,2
188403,2
188404,0
188405,4
188406,4
188407,4
188408,2
188409,2
188410,2
188411,2
188412,2
188413,2
188414,2
188415,3
188416,2
188417,2
188418,2
188419,2
188420,2
188421,2
188422,2
188423,2
188424,2
188425,2
188426,3
188427,3
188428,3
188429,1
188430,2
188431,2
188432,2
188433,0
188434,2
188435,0
188436,3
188437,3
188438,4
188439,4
188440,3
188441,0
188442,0
188443,0
188444,4
188445,4
188446,2
188447,2
188448,2
188449,2
188450,2
188451,2
188452,2
188453,0
188454,4
188455,4
188456,4
188457,2
188458,2
188459,2
188460,2
188461,2
188462,2
188463,2
188464,2
188465,2
188466,1
188467,0
188468,1
188469,1
188470,2
188471,2
188472,2
188473,2
188474,2
188475,2
188476,2
188477,2
188478,0
188479,3
188480,3
188481,3
188482,3
188483,3
188484,3
188485,1
188486,1
188487,0
188488,3
188489,2
188490,2
188491,2
188492,2
188493,2
188494,3
188495,3
188496,3
188497,3
188498,1
188499,2
188500,1
188501,2
188502,4
188503,3
188504,3
188505,3
188506,2
188507,2
188508,2
188509,0
188510,2
188511,0
188512,2
188513,2
188514,2
188515,1
188516,1
188517,1
188518,1
188519,1
188520,2
188521,2
188522,1
188523,2
188524,0
188525,2
188526,2
188527,3
188528,0
188529,2
188530,2
188531,2
188532,2
188533,2
188534,2
188535,3
188536,3
188537,3
188538,3
188539,3
188540,1
188541,2
188542,0
188543,3
188544,1
188545,2
188546,3
188547,3
188548,2
188549,2
188550,2
188551,2
188552,2
188553,2
188554,2
188555,2
188556,2
188557,2
188558,0
188559,0
188560,0
188561,3
188562,3
188563,2
188564,4
188565,0
188566,4
188567,4
188568,2
188569,0
188570,2
188571,2
188572,2
188573,2
188574,0
188575,2
188576,2
188577,0
188578,2
188579,2
188580,2
188581,2
188582,2
188583,0
188584,2
188585,2
188586,2
188587,2
188588,2
188589,2
188590,2
188591,1
188592,2
188593,2
188594,2
188595,1
188596,1
188597,1
188598,1
188599,1
188600,1
188601,1
188602,1
188603,1
188604,0
188605,1
188606,1
188607,0
188608,2
188609,2
188610,2
188611,2
188612,0
188613,0
188614,0
188615,2
188616,2
188617,2
188618,2
188619,2
188620,0
188621,2
188622,2
188623,2
188624,0
188625,2
188626,0
188627,0
188628,0
188629,0
188630,0
188631,0
188632,0
188633,0
188634,2
188635,2
188636,2
188637,0
188638,2
188639,2
188640,2
188641,2
188642,3
188643,2
188644,2
188645,2
188646,2
188647,2
188648,2
188649,2
188650,2
188651,2
188652,0
188653,2
188654,2
188655,2
188656,2
188657,2
188658,2
188659,3
188660,3
188661,2
